1.0	0	0	0	0.0	0.0	0.0	0	0	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	0
2.0	7	0	52	1.1428571428571428	9.142857142857142	1.0	2	1488000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2484714	286000	9297000
3.0	9	0	32	1.1111111111111112	46.111111111111114	3.875	3	805333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1334222	548000	3348000
4.0	6	0	61	2.1666666666666665	44.833333333333336	4.4375	2	225333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3293500	356000	10450000
5.0	10	0	62	1.3	10.4	1.0	5	536000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2132100	320000	7551000
6.0	17	0	64	1.1764705882352942	10.352941176470589	1.1176470588235294	2	1327058	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1412235	279000	4807000
7.0	6	0	68	1.3333333333333333	30.666666666666668	3.5	1	1328000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3647000	312000	17074000
8.0	3	0	7	1.3333333333333333	10.666666666666666	1.0	1	1029333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	889333	246000	2422000
9.0	5	0	61	1.6	12.8	1.0	3	618400	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3901400	310000	8687000
10.0	15	0	51	1.2	33.06666666666667	4.0	2	1036266	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1302266	262000	6331000
11.0	10	0	61	1.1	9.6	1.1	2	1139200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2101900	264000	11974000
12.0	5	0	68	2.2	65.6	4.0	4	71200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4329800	306000	11125000
13.0	7	0	69	1.4285714285714286	45.57142857142857	5.267857142857143	3	604000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3216000	324000	13500000
14.0	1	0	0	2.0	16.0	1.0	0	512000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	0
15.0	4	0	68	2.0	46.0	4.75	2	82000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	5317250	261000	12316000
16.0	8	0	69	1.25	40.0	2.875	3	194000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2855125	289000	6273000
17.0	12	0	69	1.25	21.166666666666668	1.0833333333333333	2	1760000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1999916	621000	5991000
18.0	7	0	66	1.5714285714285714	12.571428571428571	1.0	5	345142	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3082857	1212000	11383000
19.0	5	0	78	1.6	12.8	1.0	3	451200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4913200	5393000	6604000
20.0	12	0	59	1.3333333333333333	41.333333333333336	4.75	5	224000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1751833	248000	9028000
21.0	6	0	73	2.1666666666666665	79.33333333333333	8.75	5	114666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3898500	1490000	10795000
22.0	19	0	59	1.263157894736842	16.42105263157895	1.7894736842105263	5	792631	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1213789	254000	3635000
23.0	9	0	54	2.111111111111111	43.55555555555556	2.6666666666666665	6	240000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2067777	270000	6008000
24.0	14	0	68	1.2857142857142858	34.214285714285715	3.919642857142857	7	1198285	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1737571	270000	5097000
25.0	2	0	42	2.0	16.0	1.0	1	260000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	6452000	12904000	12904000
26.0	15	0	63	1.2666666666666666	18.133333333333333	2.0	5	1387733	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1539800	268000	3910000
27.0	15	0	63	1.2666666666666666	12.533333333333333	1.3	2	1428800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1536333	247000	4781000
28.0	9	0	66	1.4444444444444444	39.111111111111114	2.6666666666666665	5	360888	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2470333	304000	4834000
29.0	4	0	57	2.25	81.25	5.125	3	132000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4508500	2096000	12620000
30.0	16	0	68	1.125	24.0	1.9375	1	2859500	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1556250	281000	13844000
31.0	8	0	72	1.5	27.0	2.875	7	200000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2956875	1522000	10494000
32.0	7	0	71	1.5714285714285714	30.428571428571427	3.232142857142857	4	689142	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3302285	589000	9318000
33.0	7	0	63	2.0	33.142857142857146	3.142857142857143	3	677142	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2959428	275000	8403000
34.0	4	0	76	1.75	104.0	8.5	2	201000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	5935750	345000	17744000
35.0	10	0	73	1.6	37.1	4.1375	8	408000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2461700	1533000	4553000
36.0	11	0	52	1.6363636363636365	49.63636363636363	4.204545454545454	7	720727	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1693636	257000	5439000
37.0	14	0	68	1.2857142857142858	18.857142857142858	2.0714285714285716	3	572571	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1735214	268000	9928000
38.0	12	0	69	1.0833333333333333	28.666666666666668	2.25	1	684000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2000333	265000	9914000
39.0	2	0	21	2.0	155.0	18.375	1	10000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3317500	6635000	6635000
40.0	11	0	65	1.3636363636363635	21.818181818181817	2.3636363636363638	3	1083636	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2044454	271000	8960000
41.0	3	0	75	2.0	16.0	1.0	1	730666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	7689666	2357000	20712000
42.0	7	0	69	2.2857142857142856	35.42857142857143	3.142857142857143	6	140000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3214142	1165000	8136000
43.0	4	0	29	2.0	50.5	5.3125	3	168000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2392250	1802000	4777000
44.0	8	0	68	1.375	36.875	2.359375	2	1276000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2810750	274000	9848000
45.0	9	0	59	1.2222222222222223	9.777777777777779	1.0	2	456888	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2230777	269000	13813000
46.0	4	0	43	2.25	78.0	1.0	3	162000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3449750	1801000	7514000
47.0	11	0	71	1.2727272727272727	42.90909090909091	3.727272727272727	2	1592363	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2211181	306000	8406000
48.0	13	0	59	1.5384615384615385	22.153846153846153	2.1538461538461537	9	249230	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1636692	263000	5638000
49.0	12	0	72	1.3333333333333333	13.416666666666666	1.34375	6	296666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2075000	284000	9916000
50.0	8	0	73	1.75	33.125	3.390625	5	209000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2995625	566000	10149000
51.0	18	0	66	1.2777777777777777	27.61111111111111	2.3402777777777777	7	667555	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1385388	295000	4496000
52.0	9	0	69	1.5555555555555556	69.33333333333333	6.444444444444445	5	1104000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2565111	852000	6321000
53.0	10	0	74	1.7	36.5	3.6625	6	349600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2490800	595000	6892000
54.0	11	0	52	1.1818181818181819	42.18181818181818	5.090909090909091	2	1218181	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1690272	269000	6943000
55.0	8	0	74	1.5	43.5	3.0625	4	240000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3042125	292000	7514000
56.0	15	0	54	1.2666666666666666	34.13333333333333	3.0	4	667200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1361000	242000	5687000
57.0	16	0	65	1.4375	30.0625	3.2578125	8	860000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1502062	246000	4232000
58.0	8	0	70	1.5	71.0	6.625	3	243000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2892000	287000	9306000
59.0	10	0	44	1.1	9.4	1.075	2	1579200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1585800	282000	5108000
60.0	14	0	70	1.2142857142857142	14.357142857142858	1.5803571428571428	4	1636571	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1780214	251000	8448000
61.0	7	0	77	1.4285714285714286	28.571428571428573	3.142857142857143	4	546285	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3558714	309000	8730000
62.0	4	0	63	1.25	39.0	4.375	2	180000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4968500	2689000	13245000
63.0	10	0	67	1.4	32.4	3.65	5	352800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2281000	301000	9604000
64.0	5	0	57	2.0	64.0	4.0	2	270400	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3666200	272000	13485000
65.0	4	0	79	2.0	76.0	4.75	3	144000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	6157250	4209000	10216000
66.0	7	0	71	1.4285714285714286	28.571428571428573	1.0	3	349714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3304142	294000	15886000
67.0	3	0	41	2.0	16.0	1.0	2	1392000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4306666	4197000	8723000
68.0	7	0	65	1.5714285714285714	98.28571428571429	7.428571428571429	4	213714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3050285	901000	11668000
69.0	16	0	65	1.125	10.6875	1.2109375	4	1574000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1501500	307000	5717000
70.0	14	0	69	1.5	20.571428571428573	2.0714285714285716	6	517142	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1757642	271000	4828000
71.0	9	0	71	1.2222222222222223	38.77777777777778	4.625	4	172444	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2636222	277000	7544000
72.0	11	0	62	1.6363636363636365	37.81818181818182	3.875	6	229454	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1964727	289000	5662000
73.0	5	0	53	1.0	9.6	1.2	0	211200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3416200	303000	12010000
74.0	5	0	53	2.2	65.6	4.0	4	633600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3428200	2108000	6544000
75.0	9	0	74	1.3333333333333333	37.333333333333336	2.6666666666666665	3	1257777	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2733444	269000	10208000
76.0	12	0	57	1.25	30.666666666666668	3.5833333333333335	4	1533333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1700583	261000	11979000
77.0	4	0	78	2.25	136.0	8.5	2	274000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	6085000	1216000	15013000
78.0	8	0	57	1.0	8.0	1.0	0	2442000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2404000	287000	6001000
79.0	9	0	42	1.6666666666666667	40.0	2.6666666666666665	4	602666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1667666	262000	7535000
80.0	5	0	36	2.2	72.0	4.8	3	193600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2404800	297000	6001000
81.0	17	0	64	1.2941176470588236	10.352941176470589	1.0	6	1240000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1413058	252000	4224000
82.0	8	0	68	1.25	10.0	1.0	2	805000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2809250	279000	8444000
83.0	19	0	61	1.0	16.31578947368421	2.039473684210526	0	1264842	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1247263	247000	9310000
84.0	8	0	69	1.625	50.5	3.8125	5	670000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2854375	336000	5962000
85.0	10	0	66	1.2	9.6	1.0	3	589600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2248900	303000	6899000
86.0	8	0	76	1.5	27.0	2.875	4	797000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3106875	560000	10798000
87.0	8	0	74	1.625	43.0	2.875	4	1512000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3037375	630000	8400000
88.0	14	0	67	1.5714285714285714	30.428571428571427	2.1607142857142856	6	351428	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1713857	243000	6906000
89.0	6	0	77	1.6666666666666667	69.16666666666667	7.8125	5	115333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4094333	2369000	8986000
90.0	9	0	69	1.7777777777777777	68.88888888888889	4.5	5	401777	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2569888	888000	8433000
91.0	10	0	69	1.3	10.4	1.0	5	1362400	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2337300	302000	5369000
92.0	10	0	51	1.0	8.0	1.0	0	2369600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1801200	300000	11980000
93.0	8	0	48	1.25	10.0	1.0	1	992000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2056750	569000	5390000
94.0	6	0	74	2.0	56.0	3.5	3	1348000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3952833	285000	8704000
95.0	4	0	79	2.25	108.0	4.75	3	98000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	6153000	6331000	10477000
96.0	7	0	49	1.1428571428571428	43.42857142857143	3.142857142857143	1	705142	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2355857	331000	7815000
97.0	6	0	67	1.6666666666666667	34.666666666666664	3.5	4	72000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3592166	292000	10211000
98.0	6	0	73	2.1666666666666665	97.33333333333333	6.0	4	242666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3907166	1510000	7563000
99.0	9	0	69	1.5555555555555556	12.444444444444445	1.0	3	529777	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2564111	256000	12035000
100.0	17	0	53	1.1176470588235294	24.235294117647058	2.911764705882353	3	1664705	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1216705	260000	5114000
Avg	8.94949494949495	0.0	61.85858585858586	1.537874879036104	37.72519906507616	3.20260298896428	3.484848484848485	725906	0.0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2771498	916576	8539919
