1.0	0	0	0	0.0	0.0	0.0	0	0	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	0
2.0	10	0	69	1.6	48.8	5.5	6	750800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2338000	289000	5949000
3.0	8	0	71	1.625	13.0	1.0	4	365000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2920500	268000	11391000
4.0	4	0	18	2.25	48.0	1.0	2	216000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1569500	303000	3328000
5.0	14	0	57	1.5714285714285714	38.285714285714285	4.214285714285714	8	232000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1501785	234000	4203000
6.0	14	0	67	1.5	54.285714285714285	4.214285714285714	7	1000857	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1717928	254000	4798000
7.0	8	0	72	1.375	27.75	3.09375	2	985000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2966375	290000	9295000
8.0	6	0	36	1.0	16.0	2.0	0	1434666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2049333	287000	5100000
9.0	1	0	0	2.0	16.0	1.0	0	128000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	0
10.0	18	0	64	1.0555555555555556	8.722222222222221	1.0	2	2588444	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1349500	257000	7778000
11.0	10	0	75	1.5	52.2	6.125	4	216800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2519600	247000	14093000
12.0	6	0	72	2.3333333333333335	70.5	4.979166666666667	4	322666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3856666	325000	16524000
13.0	9	0	59	1.4444444444444444	11.555555555555555	1.0	3	560000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2232555	343000	5736000
14.0	3	0	9	2.0	16.0	1.0	0	1034666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1084333	1505000	1748000
15.0	13	0	67	1.1538461538461537	18.46153846153846	2.1538461538461537	3	769846	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1824000	256000	8685000
16.0	14	0	70	1.0714285714285714	17.142857142857142	2.0714285714285716	1	2330857	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1777928	258000	3595000
17.0	8	0	76	1.25	59.625	5.328125	3	1301000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3112125	853000	6284000
18.0	13	0	66	1.2307692307692308	24.384615384615383	1.6634615384615385	2	689230	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1800230	301000	9857000
19.0	7	0	74	1.1428571428571428	26.714285714285715	3.1964285714285716	2	427428	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3429142	299000	9960000
20.0	12	0	29	1.3333333333333333	40.666666666666664	2.25	2	1947000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1004250	293000	2414000
21.0	3	0	43	2.3333333333333335	98.66666666666667	6.0	1	194666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4504333	2102000	11411000
22.0	15	0	58	1.1333333333333333	9.066666666666666	1.0	2	1701333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1440400	271000	5403000
23.0	6	0	74	2.1666666666666665	37.333333333333336	3.5	4	342000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3951166	288000	7816000
24.0	15	0	67	1.2	18.533333333333335	2.1166666666666667	2	1750400	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1619866	260000	5686000
25.0	6	0	61	2.0	76.0	6.0	3	773333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3308000	1482000	6903000
26.0	18	0	60	1.2222222222222223	10.444444444444445	1.0833333333333333	7	690666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1281833	259000	5087000
27.0	8	0	65	1.5	21.625	2.203125	3	481000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2698250	317000	8698000
28.0	12	0	66	1.0833333333333333	28.666666666666668	3.5	1	1382000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1921416	304000	5680000
29.0	4	0	56	2.5	20.0	1.0	3	180000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4426500	4494000	7242000
30.0	15	0	69	1.4	15.8	1.575	5	527466	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1660400	258000	6891000
31.0	8	0	71	1.25	25.0	2.875	3	354000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2928500	565000	7515000
32.0	11	0	67	1.7272727272727273	41.54545454545455	4.465909090909091	7	344727	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2100636	239000	6903000
33.0	2	0	8	2.0	16.0	1.0	1	80000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1356500	2713000	2713000
34.0	6	0	66	2.1666666666666665	37.333333333333336	3.5	4	120000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3546833	273000	8984000
35.0	11	0	72	1.3636363636363635	45.63636363636363	5.340909090909091	7	381090	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2235545	881000	5400000
36.0	9	0	69	1.7777777777777777	54.22222222222222	6.0	7	108444	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2568444	615000	6608000
37.0	13	0	69	1.5384615384615385	49.23076923076923	5.615384615384615	7	385230	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1869153	280000	10224000
38.0	14	0	61	1.3571428571428572	36.57142857142857	3.142857142857143	5	935714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1586285	260000	4479000
39.0	3	0	72	2.0	96.0	11.0	2	32000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	7420000	2727000	19533000
40.0	13	0	68	1.6153846153846154	40.0	4.3076923076923075	8	387692	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1850846	255000	5451000
41.0	5	0	79	2.0	24.0	2.0	3	648000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4976600	1199000	16151000
42.0	9	0	76	1.3333333333333333	41.111111111111114	3.138888888888889	3	1013333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2801777	599000	7764000
43.0	1	0	0	4.0	32.0	1.0	0	8000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	0
44.0	10	0	66	1.5	12.0	1.0	4	477600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2254800	257000	6939000
45.0	7	0	67	1.5714285714285714	19.0	1.8035714285714286	5	644571	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3136428	1188000	6034000
46.0	4	0	65	2.25	49.25	4.90625	3	202000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	5092250	1166000	15017000
47.0	7	0	75	1.4285714285714286	12.857142857142858	1.1785714285714286	3	221714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3463857	304000	11666000
48.0	20	0	61	1.2	16.8	1.9	4	1381600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1198700	260000	2980000
49.0	8	0	66	1.0	23.75	2.96875	0	1513000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2742250	292000	8138000
50.0	8	0	67	1.875	16.0	1.0	4	250000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2770750	564000	6002000
51.0	12	0	73	1.25	30.833333333333332	3.6041666666666665	4	521333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2099083	279000	7510000
52.0	9	0	62	1.5555555555555556	65.77777777777777	6.0	4	342222	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2337000	259000	6329000
53.0	11	0	72	1.6363636363636365	34.90909090909091	3.727272727272727	8	240000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2236090	559000	6044000
54.0	14	0	55	1.0714285714285714	12.857142857142858	1.4642857142857142	2	961142	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1457214	285000	5984000
55.0	9	0	73	1.4444444444444444	64.88888888888889	6.0	5	877333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2700444	581000	8087000
56.0	6	0	63	2.0	86.66666666666667	10.0	5	333333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3399166	1463000	6335000
