14.0	4	0	81	2.0	57.25	2.40625	1	900000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	6309000	1512000	21908000
15.0	6	0	73	2.1666666666666665	58.333333333333336	6.125	5	208666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3900666	280000	10760000
16.0	6	0	78	1.6666666666666667	34.333333333333336	3.625	4	166666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4144166	2055000	11717000
17.0	12	0	72	1.5	17.416666666666668	1.625	7	359000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2073750	609000	7185000
18.0	11	0	68	1.1818181818181819	42.18181818181818	2.3636363636363638	1	659636	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2128363	296000	7208000
19.0	8	0	73	1.125	24.0	2.875	1	1276000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2999000	275000	10526000
20.0	11	0	63	1.5454545454545454	12.363636363636363	1.0	5	314545	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1993909	248000	6315000
21.0	5	0	61	2.2	45.0	4.425	3	88000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3892400	276000	14980000
22.0	15	0	45	1.0	16.933333333333334	2.05	2	1300266	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1181200	269000	3940000
23.0	7	0	70	2.142857142857143	51.42857142857143	5.285714285714286	5	261142	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3254285	602000	6578000
24.0	20	0	62	1.1	15.6	1.85	2	1194800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1216250	275000	3355000
25.0	5	0	71	2.0	64.0	4.0	2	833600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4499800	1510000	13797000
26.0	12	0	64	1.5	22.5	2.25	7	434666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1873250	260000	6873000
27.0	14	0	64	1.4285714285714286	40.714285714285715	2.4464285714285716	7	466571	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1654500	252000	6322000
28.0	10	0	65	1.4	35.2	2.5	4	1404000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2221300	290000	4762000
29.0	4	0	61	2.25	78.0	4.75	3	100000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4808750	1830000	11704000
30.0	7	0	72	1.8571428571428572	50.42857142857143	5.446428571428571	5	317714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3348714	333000	14417000
31.0	9	0	71	1.1111111111111112	24.333333333333332	2.9305555555555554	2	759111	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2634555	295000	6327000
32.0	5	0	50	1.6	36.8	4.0	2	1748800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3240800	585000	6290000
33.0	2	0	29	2.0	76.0	8.5	1	144000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4482500	8965000	8965000
34.0	4	0	52	2.5	28.5	1.0	3	786000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4126250	329000	11694000
35.0	10	0	73	1.0	20.0	2.5	0	1707200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2462000	630000	8381000
36.0	13	0	72	1.4615384615384615	20.923076923076923	2.1538461538461537	6	857230	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1938692	294000	6606000
37.0	2	0	76	2.0	76.0	8.5	1	40000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	11540500	23081000	23081000
38.0	6	0	75	1.6666666666666667	33.333333333333336	3.5	5	145333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4000666	2117000	10152000
39.0	2	0	59	1.5	72.0	8.5	1	1028000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	9007500	18015000	18015000
40.0	11	0	55	1.3636363636363635	32.72727272727273	3.727272727272727	3	698181	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1772454	256000	6310000
41.0	2	0	80	2.0	16.0	1.0	1	516000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	12159000	24318000	24318000
42.0	6	0	65	1.8333333333333333	34.666666666666664	3.5	5	220666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3496166	1512000	10173000
43.0	1	0	0	2.0	16.0	1.0	0	2048000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	0	0
44.0	8	0	32	1.625	28.0	2.875	3	434000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1468500	276000	3938000
45.0	9	0	65	1.2222222222222223	11.555555555555555	1.2222222222222223	2	1262222	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2438111	601000	6294000
46.0	6	0	59	2.1666666666666665	77.33333333333333	3.5	4	325333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3206000	314000	7536000
47.0	14	0	68	1.2142857142857142	9.714285714285714	1.0	3	2249714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1733285	281000	4823000
48.0	12	0	68	1.3333333333333333	29.0	3.2916666666666665	4	458000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1975250	293000	4845000
49.0	18	0	67	1.1111111111111112	20.0	2.388888888888889	4	1355555	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1400777	284000	5428000
50.0	8	0	73	1.625	58.0	4.75	6	760000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3004000	597000	5981000
51.0	13	0	72	1.2307692307692308	22.153846153846153	2.5384615384615383	3	820307	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1938846	282000	8718000
52.0	9	0	62	1.5555555555555556	53.888888888888886	6.069444444444445	5	735111	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2335333	284000	6921000
53.0	8	0	55	1.125	9.0	1.0	2	880000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2329125	354000	10789000
54.0	10	0	74	1.5	48.0	5.5	5	1022800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2485000	323000	6267000
55.0	8	0	67	1.625	28.0	2.875	5	365000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2771500	1184000	5423000
56.0	14	0	70	1.5	29.214285714285715	3.1517857142857144	8	365428	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1777642	267000	6256000
57.0	14	0	62	1.4285714285714286	30.285714285714285	3.357142857142857	5	665714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1607642	275000	4796000
58.0	13	0	65	1.2307692307692308	28.307692307692307	2.1538461538461537	2	1488000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1775769	274000	9302000
59.0	11	0	47	1.6363636363636365	20.181818181818183	1.8863636363636365	7	269090	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1554363	296000	5695000
60.0	14	0	70	1.9285714285714286	32.642857142857146	3.1517857142857144	11	258285	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1775785	297000	3585000
61.0	6	0	64	1.5	79.66666666666667	9.291666666666666	4	146666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3450833	274000	11724000
62.0	9	0	68	1.0	8.666666666666666	1.0833333333333333	0	1614222	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2534000	308000	7814000
63.0	12	0	73	1.4166666666666667	29.5	3.2708333333333335	5	424333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2099666	311000	9576000
64.0	5	0	54	2.0	16.2	1.025	3	995200	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3480200	1157000	8153000
65.0	7	0	76	2.142857142857143	72.85714285714286	5.964285714285714	6	517714	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3517857	866000	9000000
66.0	5	0	73	1.6	60.8	7.0	2	164800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4621600	313000	15012000
67.0	8	0	69	1.375	57.75	4.84375	3	832500	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2855000	237000	15304000
68.0	4	0	14	2.25	108.0	4.75	3	162000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1276500	1251000	2363000
69.0	6	0	63	1.3333333333333333	13.333333333333334	1.3333333333333333	3	522666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3396166	302000	9902000
70.0	14	0	69	1.4285714285714286	12.357142857142858	1.0446428571428572	6	636571	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1757000	248000	6017000
71.0	9	0	71	1.1111111111111112	8.88888888888889	1.0	2	1335111	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2627888	263000	8394000
72.0	13	0	62	1.5384615384615385	26.846153846153847	2.8173076923076925	6	1293538	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1708076	281000	4494000
73.0	8	0	50	1.5	27.0	2.875	4	245000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2136375	247000	8422000
74.0	5	0	57	2.0	36.0	3.5	2	300800	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3649400	302000	11096000
75.0	9	0	75	1.6666666666666667	58.0	4.916666666666667	4	386666	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2771222	304000	8730000
76.0	10	0	75	1.6	60.8	5.5	5	273600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2522700	290000	5682000
77.0	11	0	71	1.6363636363636365	13.818181818181818	1.0	6	505454	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2209545	296000	9291000
78.0	11	0	38	1.0	18.90909090909091	2.3636363636363638	0	2382545	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1310454	277000	5997000
79.0	8	0	54	1.625	28.0	2.875	3	409000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2279750	250000	11663000
80.0	2	0	10	3.0	84.0	8.5	1	264000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1655000	3310000	3310000
81.0	20	0	51	1.05	8.4	1.0	2	1905600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1049450	240000	3894000
82.0	13	0	63	1.2307692307692308	28.76923076923077	3.3653846153846154	4	1383692	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1730461	258000	7537000
83.0	18	0	62	1.1111111111111112	22.666666666666668	2.6666666666666665	3	1860000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1317166	273000	4796000
84.0	9	0	68	1.5555555555555556	39.111111111111114	2.6666666666666665	5	1019555	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2534888	335000	10832000
85.0	16	0	61	1.3125	39.0	3.625	5	1501000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1426562	264000	6605000
86.0	6	0	38	2.1666666666666665	58.5	3.6458333333333335	4	156000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2151166	863000	4470000
87.0	6	0	72	1.6666666666666667	93.16666666666667	0.8333333333333334	2	536000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3852500	657000	11122000
88.0	10	0	63	1.3	37.7	2.9125	2	1000000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2159300	263000	7506000
89.0	9	0	74	1.7777777777777777	40.888888888888886	4.333333333333333	7	284888	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2730777	272000	12904000
90.0	5	0	74	2.2	65.6	7.0	4	42400	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4674400	1777000	11400000
91.0	10	0	74	1.2	43.9	5.0875	6	647600	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2486900	222000	7502000
92.0	9	0	43	1.5555555555555556	45.77777777777778	3.5	5	494222	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1702888	284000	4798000
93.0	6	0	78	1.8333333333333333	14.666666666666666	1.0	5	397333	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	4151833	1234000	8406000
94.0	2	0	42	2.5	140.0	16.0	1	8000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	6471500	12943000	12943000
95.0	7	0	69	1.8571428571428572	117.57142857142857	5.142857142857143	4	463428	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3216857	319000	8979000
96.0	9	0	47	1.3333333333333333	37.333333333333336	4.333333333333333	3	900444	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1836111	337000	5993000
97.0	8	0	36	1.125	24.0	2.875	1	1066000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1607875	271000	4743000
98.0	3	0	35	2.6666666666666665	101.33333333333333	6.0	1	108000	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	3705333	315000	10801000
99.0	8	0	36	1.625	68.0	6.0	4	172500	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1619250	271000	4825000
100.0	13	0	53	1.3846153846153846	30.153846153846153	2.1538461538461537	4	1564307	0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	1503461	270000	8139000
Avg	8.747474747474747	0.0	61.15151515151515	1.605288020060747	41.13042751300326	3.6165402603849577	3.585858585858586	728224	0.0	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	2903003	1428697	8480404
